Name,Cloud Cover,Solar Radiation,Relative Humidity,Temperature,Wind Speed,Solar Energy
"Tokyo, Japan",100.0,83.0,56.9,62.0,17.0,0.3
"Tokyo, Japan",100.0,96.0,50.7,61.8,12.3,0.3
"Tokyo, Japan",41.4,78.0,49.9,61.6,10.7,0.3
"Tokyo, Japan",5.0,59.0,51.5,60.9,8.5,0.2
"Tokyo, Japan",28.8,47.0,51.9,60.3,7.8,0.2
"Tokyo, Japan",46.7,39.0,50.7,60.2,7.6,0.1
"Tokyo, Japan",99.4,0.0,49.7,59.8,6.9,0.0
"Tokyo, Japan",100.0,0.0,47.7,60.3,6.0,0.0
"Tokyo, Japan",86.3,0.0,41.7,60.3,10.7,0.0
"Tokyo, Japan",52.5,0.0,45.7,57.8,15.4,0.0
"Tokyo, Japan",5.0,0.0,47.0,56.0,13.6,0.0
"Tokyo, Japan",1.0,0.0,40.2,55.5,13.6,0.0
"Tokyo, Japan",0.0,0.0,29.1,54.8,14.5,0.0
"Tokyo, Japan",0.0,0.0,27.5,53.7,13.0,0.0
"Tokyo, Japan",0.0,23.0,28.7,53.3,13.6,0.1
"Tokyo, Japan",0.0,88.0,26.2,54.4,14.8,0.3
"Tokyo, Japan",0.0,171.0,25.5,56.2,14.1,0.6
"Tokyo, Japan",0.0,260.0,25.2,57.8,13.9,0.9
"Tokyo, Japan",0.0,862.0,24.0,59.6,12.3,3.1
"Tokyo, Japan",0.0,914.0,22.0,61.8,10.3,3.3
"Tokyo, Japan",0.0,945.0,19.8,63.8,8.9,3.4
"Tokyo, Japan",0.0,955.0,17.7,65.6,8.3,3.4
"Tokyo, Japan",0.0,943.0,16.1,67.2,9.2,3.4
"Tokyo, Japan",0.0,911.0,15.6,67.7,8.9,3.3
"Tokyo, Japan",0.0,561.0,15.1,68.1,7.2,2.0
"Tokyo, Japan",0.0,452.0,15.1,67.9,6.3,1.6
"Tokyo, Japan",0.0,343.0,19.8,65.7,10.3,1.2
"Tokyo, Japan",0.0,258.0,28.7,63.2,14.3,0.9
"Tokyo, Japan",0.0,206.0,36.4,60.5,12.8,0.7
"Tokyo, Japan",15.0,172.0,36.5,59.1,12.8,0.6
"Tokyo, Japan",99.8,0.0,37.7,58.2,10.7,0.0
"Tokyo, Japan",100.0,0.0,38.0,58.4,8.9,0.0
"Tokyo, Japan",87.6,0.0,38.2,58.4,7.2,0.0
"Tokyo, Japan",81.0,0.0,38.7,58.2,5.1,0.0
"Tokyo, Japan",72.0,0.0,40.0,58.0,5.6,0.0
"Tokyo, Japan",88.0,0.0,43.7,57.1,7.8,0.0
"Tokyo, Japan",70.4,0.0,47.5,56.2,8.9,0.0
"Tokyo, Japan",100.0,0.0,49.2,55.7,8.1,0.0
"Tokyo, Japan",100.0,8.0,49.0,56.4,7.6,0.0
"Tokyo, Japan",100.0,28.0,49.2,56.9,6.9,0.1
"Tokyo, Japan",100.0,51.0,49.5,57.6,7.6,0.2
"Tokyo, Japan",70.5,83.0,50.5,59.1,8.5,0.3
"Tokyo, Japan",85.1,733.0,48.5,62.5,11.6,2.6
"Tokyo, Japan",97.1,693.0,45.0,64.8,15.0,2.5
"Tokyo, Japan",99.8,587.0,47.2,64.3,16.1,2.1
"Tokyo, Japan",94.9,513.0,50.2,64.1,17.7,1.8
"Tokyo, Japan",69.4,498.0,49.0,65.4,18.3,1.8
"Tokyo, Japan",87.8,509.0,50.0,65.9,21.3,1.8
"Tokyo, Japan",90.3,284.0,51.2,65.7,20.8,1.0
"Tokyo, Japan",100.0,258.0,51.5,65.4,20.4,0.9
"Tokyo, Japan",100.0,201.0,54.2,64.7,19.0,0.7
"Tokyo, Japan",100.0,152.0,56.0,63.8,18.1,0.5
"Tokyo, Japan",100.0,121.0,58.0,63.4,17.9,0.4
"Tokyo, Japan",95.5,101.0,59.2,63.2,17.2,0.4
"Tokyo, Japan",100.0,0.0,60.0,62.9,17.0,0.0
"Tokyo, Japan",100.0,0.0,60.2,62.5,15.9,0.0
"Tokyo, Japan",100.0,0.0,61.0,62.5,14.8,0.0
"Tokyo, Japan",100.0,0.0,61.7,62.0,14.1,0.0
"Tokyo, Japan",100.0,0.0,62.5,61.8,13.2,0.0
"Tokyo, Japan",100.0,0.0,63.2,61.6,12.1,0.0
"Tokyo, Japan",100.0,4.3,62.8,61.6,9.7,0.0
"Tokyo, Japan",100.0,8.7,62.4,61.6,7.3,0.0
"Tokyo, Japan",100.0,13.0,62.0,61.6,4.9,0.0
"Tokyo, Japan",100.0,78.7,58.7,63.2,5.6,0.3
"Tokyo, Japan",100.0,144.3,55.3,64.7,6.3,0.5
"Tokyo, Japan",100.0,210.0,52.0,66.3,6.9,0.8
"Tokyo, Japan",70.4,416.7,49.7,68.2,10.7,1.5
"Tokyo, Japan",40.9,623.3,47.5,70.1,14.5,2.2
"Tokyo, Japan",11.3,830.0,45.2,72.1,18.3,3.0
"Tokyo, Japan",39.0,826.0,46.0,72.2,19.7,3.0
"Tokyo, Japan",66.8,822.0,46.9,72.3,21.0,3.0
"Tokyo, Japan",94.5,818.0,47.7,72.4,22.4,2.9
"Tokyo, Japan",92.8,633.7,51.6,70.7,22.7,2.3
"Tokyo, Japan",91.2,449.3,55.6,69.1,23.1,1.6
"Tokyo, Japan",89.5,265.0,59.5,67.4,23.5,1.0
"Tokyo, Japan",93.0,221.0,60.7,66.8,23.4,0.8
"Tokyo, Japan",96.4,177.0,61.8,66.2,23.3,0.6
"Tokyo, Japan",99.9,133.0,63.0,65.6,23.3,0.5
"Tokyo, Japan",99.9,88.7,64.3,65.2,22.6,0.3
"Tokyo, Japan",100.0,44.3,65.7,64.8,21.9,0.2
"Tokyo, Japan",100.0,0.0,67.0,64.5,21.3,0.0
"Tokyo, Japan",100.0,0.0,67.8,64.2,20.4,0.0
"Tokyo, Japan",100.0,0.0,68.6,64.0,19.6,0.0
"Tokyo, Japan",100.0,0.0,69.4,63.8,18.8,0.0
"Tokyo, Japan",100.0,2.0,69.9,63.8,18.5,0.0
"Tokyo, Japan",100.0,4.0,70.5,63.9,18.2,0.0
"Tokyo, Japan",100.0,6.0,71.0,63.9,17.9,0.0
"Tokyo, Japan",100.0,64.7,66.0,65.7,19.1,0.2
"Tokyo, Japan",99.9,123.3,60.9,67.4,20.3,0.4
"Tokyo, Japan",99.9,182.0,55.9,69.2,21.5,0.7
"Tokyo, Japan",99.9,368.3,53.4,70.3,21.8,1.3
"Tokyo, Japan",100.0,554.7,51.0,71.3,22.1,2.0
"Tokyo, Japan",100.0,741.0,48.5,72.4,22.4,2.7
"Tokyo, Japan",100.0,704.3,49.6,72.0,21.8,2.5
"Tokyo, Japan",100.0,667.7,50.8,71.6,21.3,2.4
"Tokyo, Japan",100.0,631.0,51.9,71.1,20.8,2.3
"Tokyo, Japan",100.0,450.3,55.6,69.8,16.8,1.6
"Tokyo, Japan",100.0,269.7,59.3,68.4,12.8,1.0
"Tokyo, Japan",100.0,89.0,63.0,67.0,8.7,0.3
"Tokyo, Japan",100.0,74.3,68.0,65.0,10.4,0.3
"Tokyo, Japan",100.0,59.7,72.9,63.1,12.2,0.2
"Tokyo, Japan",100.0,45.0,77.9,61.1,13.9,0.2
"Tokyo, Japan",100.0,30.0,78.3,60.1,12.7,0.1
"Tokyo, Japan",100.0,15.0,78.6,59.2,11.5,0.1
"Tokyo, Japan",100.0,0.0,79.0,58.2,10.3,0.0
"Tokyo, Japan",100.0,0.0,80.2,57.9,11.2,0.0
"Tokyo, Japan",100.0,0.0,81.3,57.7,12.1,0.0
"Tokyo, Japan",100.0,0.0,82.5,57.5,13.0,0.0
"Tokyo, Japan",100.0,0.3,80.2,57.5,12.3,0.0
"Tokyo, Japan",100.0,0.7,77.9,57.6,11.6,0.0
"Tokyo, Japan",100.0,1.0,75.6,57.6,11.0,0.0
"Tokyo, Japan",100.0,5.7,74.7,57.8,10.9,0.0
"Tokyo, Japan",100.0,10.3,73.9,58.0,10.8,0.0
"Tokyo, Japan",100.0,15.0,73.0,58.2,10.7,0.1
"Tokyo, Japan",100.0,34.3,72.0,58.8,10.2,0.1
"Tokyo, Japan",100.0,53.7,71.0,59.4,9.7,0.2
"Tokyo, Japan",100.0,73.0,70.0,60.0,9.2,0.3
"Tokyo, Japan",100.0,71.3,69.9,60.2,8.2,0.3
"Tokyo, Japan",100.0,69.7,69.9,60.5,7.2,0.3
"Tokyo, Japan",100.0,68.0,69.8,60.7,6.3,0.2
"Tokyo, Japan",100.0,55.3,70.0,60.9,6.0,0.2
"Tokyo, Japan",100.0,42.7,70.3,61.1,5.8,0.2
"Tokyo, Japan",100.0,30.0,70.5,61.2,5.6,0.1
"Tokyo, Japan",100.0,25.0,72.2,61.0,6.4,0.1
"Tokyo, Japan",100.0,20.0,73.8,60.8,7.2,0.1
"Tokyo, Japan",100.0,15.0,75.5,60.5,8.1,0.1
"Tokyo, Japan",96.7,10.0,78.2,60.3,8.4,0.0
"Tokyo, Japan",93.3,5.0,80.9,60.1,8.8,0.0
"Tokyo, Japan",90.0,0.0,83.6,59.8,9.2,0.0
"Tokyo, Japan",67.4,0.0,83.4,60.3,11.9,0.0
"Tokyo, Japan",44.8,0.0,83.3,60.8,14.5,0.0
"Tokyo, Japan",22.2,0.0,83.1,61.2,17.2,0.0
"Tokyo, Japan",14.8,8.7,74.4,61.5,16.6,0.0
"Tokyo, Japan",7.4,17.3,65.7,61.7,15.9,0.1
"Tokyo, Japan",0.0,26.0,57.0,62.0,15.2,0.1
"Tokyo, Japan",0.0,102.7,55.7,63.2,11.0,0.4
"Tokyo, Japan",0.0,179.3,54.3,64.5,6.7,0.6
"Tokyo, Japan",0.0,256.0,53.0,65.7,2.5,0.9
"Tokyo, Japan",0.6,477.3,46.6,67.8,2.8,1.7
"Tokyo, Japan",1.1,698.7,40.3,69.8,3.2,2.5
"Tokyo, Japan",1.7,920.0,33.9,71.9,3.6,3.3
"Tokyo, Japan",23.5,899.0,32.5,72.7,4.8,3.2
"Tokyo, Japan",45.3,878.0,31.1,73.4,6.0,3.2
"Tokyo, Japan",67.1,857.0,29.7,74.2,7.2,3.1
"Tokyo, Japan",77.7,645.3,32.3,71.6,12.1,2.3
"Tokyo, Japan",88.4,433.7,34.9,69.1,17.0,1.6
"Tokyo, Japan",99.0,222.0,37.5,66.5,21.9,0.8
"Tokyo, Japan",66.0,185.3,37.5,65.5,22.4,0.7
"Tokyo, Japan",33.0,148.7,37.5,64.6,22.8,0.5
"Tokyo, Japan",0.0,112.0,37.5,63.6,23.3,0.4
"Tokyo, Japan",0.1,74.7,35.8,63.0,22.4,0.3
"Tokyo, Japan",0.1,37.3,34.2,62.4,21.5,0.1
"Tokyo, Japan",0.2,0.0,32.5,61.8,20.6,0.0
"Tokyo, Japan",1.5,0.0,35.1,61.0,17.9,0.0
"Tokyo, Japan",2.7,0.0,37.8,60.2,15.2,0.0
"Tokyo, Japan",4.0,0.0,40.4,59.4,12.5,0.0
"Tokyo, Japan",4.3,9.0,41.9,59.0,11.9,0.0
"Tokyo, Japan",4.5,18.0,43.5,58.6,11.2,0.1
"Tokyo, Japan",4.8,27.0,45.0,58.2,10.5,0.1
"Tokyo, Japan",3.2,104.3,42.6,60.5,8.9,0.4
"Tokyo, Japan",1.6,181.7,40.1,62.8,7.4,0.7
"Tokyo, Japan",0.0,259.0,37.7,65.0,5.8,0.9
"Tokyo, Japan",0.0,479.3,37.0,67.4,9.4,1.7
"Tokyo, Japan",0.0,699.7,36.2,69.7,13.0,2.5
"Tokyo, Japan",0.0,920.0,35.5,72.1,16.6,3.3
"Tokyo, Japan",0.0,908.7,36.6,71.9,17.3,3.3
"Tokyo, Japan",0.0,897.3,37.6,71.8,18.0,3.2
"Tokyo, Japan",0.0,886.0,38.7,71.7,18.8,3.2
"Tokyo, Japan",0.0,702.7,43.7,70.6,19.7,2.5
"Tokyo, Japan",0.0,519.3,48.7,69.5,20.6,1.9
"Tokyo, Japan",0.0,336.0,53.7,68.4,21.5,1.2
"Tokyo, Japan",0.0,280.3,55.5,67.6,20.6,1.0
"Tokyo, Japan",0.0,224.7,57.4,66.6,19.7,0.8
"Tokyo, Japan",0.0,169.0,59.2,65.7,18.8,0.6
"Tokyo, Japan",0.0,112.7,60.8,65.2,17.5,0.4
"Tokyo, Japan",0.0,56.3,62.4,64.7,16.3,0.2
"Tokyo, Japan",0.0,0.0,64.0,64.1,15.0,0.0
"Tokyo, Japan",0.0,0.0,64.8,63.7,13.3,0.0
"Tokyo, Japan",0.0,0.0,65.7,63.3,11.7,0.0
"Tokyo, Japan",0.0,0.0,66.5,62.9,10.1,0.0
"Tokyo, Japan",0.0,9.0,66.3,62.9,9.8,0.0
"Tokyo, Japan",0.0,18.0,66.0,62.9,9.5,0.1
"Tokyo, Japan",0.0,27.0,65.8,62.9,9.2,0.1
"Tokyo, Japan",3.0,104.0,58.7,65.2,10.6,0.4
"Tokyo, Japan",6.1,181.0,51.5,67.6,12.0,0.7
"Tokyo, Japan",9.1,258.0,44.4,69.9,13.4,0.9
"Tokyo, Japan",28.3,480.0,43.2,71.3,15.7,1.7
"Tokyo, Japan",47.6,702.0,42.1,72.8,18.0,2.5
"Tokyo, Japan",66.8,924.0,40.9,74.2,20.4,3.3
"Tokyo, Japan",46.2,912.3,41.9,74.0,21.8,3.3
"Tokyo, Japan",25.6,900.7,43.0,73.7,23.2,3.2
"Tokyo, Japan",5.0,889.0,44.0,73.5,24.6,3.2
"Tokyo, Japan",36.0,697.0,46.1,72.3,24.5,2.5
"Tokyo, Japan",67.1,505.0,48.3,71.2,24.3,1.8
"Tokyo, Japan",98.1,313.0,50.4,70.1,24.2,1.1
"Tokyo, Japan",98.7,261.0,51.1,69.2,24.2,0.9
"Tokyo, Japan",99.4,209.0,51.8,68.4,24.3,0.8
"Tokyo, Japan",100.0,157.0,52.5,67.6,24.4,0.6
"Tokyo, Japan",99.2,104.7,54.7,67.1,24.0,0.4
"Tokyo, Japan",98.4,52.3,57.0,66.6,23.6,0.2
"Tokyo, Japan",97.6,0.0,59.2,66.1,23.3,0.0
"Tokyo, Japan",75.3,0.0,60.1,65.6,24.0,0.0
"Tokyo, Japan",53.0,0.0,61.1,65.1,24.8,0.0
"Tokyo, Japan",30.7,0.0,62.0,64.7,25.5,0.0
"Tokyo, Japan",48.2,9.7,62.3,65.0,25.2,0.0
"Tokyo, Japan",65.8,19.3,62.6,65.3,24.9,0.1
"Tokyo, Japan",83.3,29.0,62.9,65.6,24.6,0.1
"Tokyo, Japan",69.5,102.3,59.7,67.7,25.9,0.4
"Tokyo, Japan",55.8,175.7,56.4,69.8,27.3,0.6
"Tokyo, Japan",42.0,249.0,53.2,71.9,28.6,0.9
"Tokyo, Japan",61.3,468.0,50.3,73.4,29.8,1.7
"Tokyo, Japan",80.7,687.0,47.4,75.0,31.0,2.5
"Tokyo, Japan",100.0,906.0,44.5,76.6,32.2,3.3
"Tokyo, Japan",100.0,885.3,44.9,76.7,32.1,3.2
"Tokyo, Japan",100.0,864.7,45.3,76.8,31.9,3.1
"Tokyo, Japan",100.0,844.0,45.7,76.9,31.8,3.0
"Tokyo, Japan",100.0,663.0,54.0,75.1,30.4,2.4
"Tokyo, Japan",100.0,482.0,62.2,73.3,29.1,1.7
"Tokyo, Japan",100.0,301.0,70.5,71.5,27.7,1.1
"Tokyo, Japan",100.0,251.0,74.3,71.0,25.9,0.9
"Tokyo, Japan",100.0,201.0,78.2,70.6,24.2,0.7
"Tokyo, Japan",100.0,151.0,82.0,70.1,22.4,0.5
"Tokyo, Japan",99.1,100.7,73.8,69.4,16.6,0.4
"Tokyo, Japan",98.2,50.3,65.7,68.6,10.7,0.2
"Tokyo, Japan",97.3,0.0,57.5,67.9,4.9,0.0
"Tokyo, Japan",98.2,0.0,57.5,66.9,7.5,0.0
"Tokyo, Japan",99.1,0.0,57.5,66.0,10.1,0.0
"Tokyo, Japan",100.0,0.0,57.5,65.0,12.8,0.0
"Tokyo, Japan",100.0,3.0,63.3,63.5,12.3,0.0
"Tokyo, Japan",100.0,6.0,69.2,61.9,11.9,0.0
"Tokyo, Japan",100.0,9.0,75.0,60.3,11.4,0.0
"Tokyo, Japan",100.0,14.3,71.0,60.1,11.3,0.1
"Tokyo, Japan",100.0,19.7,66.9,59.9,11.1,0.1
"Tokyo, Japan",100.0,25.0,62.9,59.6,11.0,0.1
"Tokyo, Japan",100.0,46.3,61.2,60.4,10.5,0.2
"Tokyo, Japan",100.0,67.7,59.4,61.2,10.1,0.2
"Tokyo, Japan",100.0,89.0,57.7,62.0,9.6,0.3
"Tokyo, Japan",100.0,102.3,56.9,62.9,9.1,0.4
"Tokyo, Japan",100.0,115.7,56.2,63.9,8.6,0.4
"Tokyo, Japan",100.0,129.0,55.4,64.8,8.1,0.5
"Tokyo, Japan",100.0,131.7,56.1,64.8,8.6,0.5
"Tokyo, Japan",100.0,134.3,56.8,64.7,9.2,0.5
"Tokyo, Japan",100.0,137.0,57.5,64.7,9.8,0.5
"Tokyo, Japan",100.0,114.3,57.2,64.2,8.6,0.4
"Tokyo, Japan",100.0,91.7,56.8,63.8,7.3,0.3
"Tokyo, Japan",100.0,69.0,56.5,63.4,6.0,0.2
"Tokyo, Japan",100.0,46.0,57.2,63.1,5.0,0.2
"Tokyo, Japan",100.0,23.0,58.0,62.8,4.0,0.1
"Tokyo, Japan",100.0,0.0,58.7,62.5,2.9,0.0
"Tokyo, Japan",100.0,0.0,59.3,62.2,2.9,0.0
"Tokyo, Japan",100.0,0.0,59.9,61.8,2.9,0.0
"Tokyo, Japan",100.0,0.0,60.5,61.4,2.9,0.0
"Tokyo, Japan",100.0,3.3,60.3,61.5,2.0,0.0
"Tokyo, Japan",100.0,6.7,60.2,61.6,1.1,0.0
"Tokyo, Japan",100.0,10.0,60.0,61.6,0.2,0.0
"Tokyo, Japan",100.0,52.0,58.7,62.8,1.3,0.2
"Tokyo, Japan",100.0,94.0,57.5,63.9,2.3,0.3
"Tokyo, Japan",100.0,136.0,56.2,65.0,3.4,0.5
"Tokyo, Japan",100.0,306.3,51.9,66.7,3.1,1.1
"Tokyo, Japan",100.0,476.7,47.5,68.4,2.8,1.7
"Tokyo, Japan",100.0,647.0,43.2,70.1,2.5,2.3
"Tokyo, Japan",100.0,625.3,41.5,70.7,2.9,2.3
"Tokyo, Japan",100.0,603.7,39.9,71.3,3.4,2.2
"Tokyo, Japan",100.0,582.0,38.2,71.9,3.8,2.1
"Tokyo, Japan",100.0,424.7,37.8,71.7,3.3,1.5
"Tokyo, Japan",100.0,267.3,37.4,71.5,2.8,1.0
"Tokyo, Japan",100.0,110.0,37.0,71.3,2.2,0.4
"Tokyo, Japan",100.0,92.0,38.7,70.9,2.7,0.3
"Tokyo, Japan",100.0,74.0,40.3,70.5,3.1,0.3
"Tokyo, Japan",100.0,56.0,42.0,70.1,3.6,0.2
"Tokyo, Japan",100.0,37.3,43.3,69.1,5.0,0.1
"Tokyo, Japan",100.0,18.7,44.6,68.2,6.4,0.1
"Tokyo, Japan",100.0,0.0,45.9,67.2,7.8,0.0
"Tokyo, Japan",100.0,0.0,47.3,66.6,8.2,0.0
"Tokyo, Japan",100.0,0.0,48.6,66.0,8.6,0.0
"Tokyo, Japan",100.0,0.0,50.0,65.4,8.9,0.0
"Tokyo, Japan",100.0,6.3,51.3,65.0,8.5,0.0
"Tokyo, Japan",100.0,12.7,52.6,64.7,8.1,0.0
"Tokyo, Japan",100.0,19.0,53.9,64.3,7.6,0.1
"Tokyo, Japan",100.0,87.0,50.1,65.8,7.0,0.3
"Tokyo, Japan",99.9,155.0,46.2,67.3,6.4,0.6
"Tokyo, Japan",99.9,223.0,42.4,68.8,5.8,0.8
"Tokyo, Japan",99.9,422.3,39.7,70.6,5.4,1.5
"Tokyo, Japan",100.0,621.7,37.1,72.4,4.9,2.2
"Tokyo, Japan",100.0,821.0,34.4,74.2,4.5,3.0
"Tokyo, Japan",100.0,717.7,35.7,74.0,5.6,2.6
"Tokyo, Japan",100.0,614.3,37.0,73.9,6.8,2.2
"Tokyo, Japan",100.0,511.0,38.3,73.7,7.9,1.8
"Tokyo, Japan",100.0,407.7,39.6,73.5,9.1,1.5
"Tokyo, Japan",100.0,304.3,40.9,73.3,10.3,1.1
"Tokyo, Japan",100.0,201.0,42.2,73.1,11.4,0.7
"Tokyo, Japan",100.0,167.7,48.4,71.8,10.0,0.6
"Tokyo, Japan",100.0,134.3,54.5,70.4,8.6,0.5
"Tokyo, Japan",100.0,101.0,60.7,69.0,7.2,0.4
"Tokyo, Japan",100.0,67.3,62.2,68.5,6.0,0.2
"Tokyo, Japan",100.0,33.7,63.8,68.0,4.9,0.1
"Tokyo, Japan",100.0,0.0,65.3,67.6,3.8,0.0
"Tokyo, Japan",100.0,0.0,66.1,67.2,3.8,0.0
"Tokyo, Japan",100.0,0.0,66.8,66.9,3.8,0.0
"Tokyo, Japan",100.0,0.0,67.6,66.6,3.8,0.0
"Tokyo, Japan",100.0,6.7,69.2,66.3,4.8,0.0
"Tokyo, Japan",100.0,13.3,70.9,65.9,5.7,0.0
"Tokyo, Japan",100.0,20.0,72.5,65.6,6.7,0.1
"Tokyo, Japan",100.0,66.3,67.9,66.7,6.8,0.2
"Tokyo, Japan",100.0,112.7,63.3,67.8,6.9,0.4
"Tokyo, Japan",100.0,159.0,58.7,69.0,6.9,0.6
"Tokyo, Japan",100.0,326.0,55.1,70.4,8.7,1.2
"Tokyo, Japan",100.0,493.0,51.6,71.9,10.5,1.8
"Tokyo, Japan",100.0,660.0,48.0,73.3,12.3,2.4
"Tokyo, Japan",100.0,626.3,47.6,73.0,13.9,2.3
"Tokyo, Japan",100.0,592.7,47.1,72.7,15.4,2.1
"Tokyo, Japan",100.0,559.0,46.7,72.4,17.0,2.0
"Tokyo, Japan",100.0,403.0,51.8,71.0,17.8,1.5
"Tokyo, Japan",100.0,247.0,56.9,69.5,18.6,0.9
"Tokyo, Japan",100.0,91.0,62.0,68.1,19.5,0.3
"Tokyo, Japan",100.0,76.0,67.2,66.2,16.3,0.3
"Tokyo, Japan",100.0,61.0,72.4,64.4,13.0,0.2
"Tokyo, Japan",100.0,46.0,77.6,62.5,9.8,0.2
"Tokyo, Japan",100.0,30.7,80.9,61.7,8.6,0.1
"Tokyo, Japan",100.0,15.3,84.2,61.0,7.5,0.1
"Tokyo, Japan",100.0,0.0,87.5,60.2,6.3,0.0
"Tokyo, Japan",100.0,0.0,86.7,60.1,7.5,0.0
"Tokyo, Japan",100.0,0.0,85.9,59.9,8.8,0.0
"Tokyo, Japan",100.0,0.0,85.1,59.8,10.1,0.0
"Tokyo, Japan",,,,,,
"Tokyo, Japan",,,,,,
"Tokyo, Japan",,,,,,
"Tokyo, Japan",,,,,,
"Tokyo, Japan",,,,,,
"Tokyo, Japan",,,,,,
"Tokyo, Japan",,,,,,
"Tokyo, Japan",,,,,,
