TIME,demand,solar,wind
12:00,4680,540,3
13:00,4820,489,3
14:00,4857,413,3
15:00,4836,299,3
16:00,4802,146,3
17:00,4566,15,3
18:00,4497,0,3
19:00,4360,0,3
20:00,4120,0,2
21:00,3870,0,2
22:00,3635,0,2
23:00,3389,0,2
0:00,3086,0,1
1:00,2848,0,1
2:00,2719,0,1
3:00,2663,0,1
4:00,2635,0,2
5:00,2605,0,3
6:00,2670,14,5
7:00,2868,55,5
8:00,3232,90,5
9:00,3510,113,7
10:00,3606,137,8
11:00,3580,107,8
12:00,3489,105,9
13:00,3472,95,10
14:00,3400,64,10
15:00,3322,29,11
16:00,3303,3,11
17:00,3321,0,11
18:00,3372,0,11
19:00,3281,0,12
20:00,3138,0,12
21:00,2957,0,12
22:00,2830,0,12
23:00,2689,0,12
0:00,2502,0,11
1:00,2354,0,11
2:00,2282,0,11
3:00,2274,0,11
4:00,2283,0,11
5:00,2283,0,10
6:00,2300,0,11
7:00,2414,36,10
8:00,2586,89,10
9:00,2788,156,10
10:00,2948,258,10
11:00,2953,212,10
12:00,2936,174,10
13:00,2941,148,10
14:00,2931,97,10
15:00,2941,49,11
16:00,2959,14,10
17:00,3079,0,10
18:00,3232,0,12
19:00,3184,0,12
20:00,3082,0,14
21:00,2928,0,14
22:00,2784,0,14
23:00,2633,0,12
0:00,2436,0,14
1:00,2302,0,14
2:00,2248,0,15
3:00,2247,0,17
4:00,2293,0,18
5:00,2350,0,19
6:00,2521,30,19
7:00,2859,120,18
8:00,3434,216,17
9:00,3847,259,17
10:00,3981,272,17
11:00,4140,341,18
12:00,3993,301,18
13:00,4117,305,19
14:00,4246,307,20
15:00,4242,199,20
16:00,4277,86,22
17:00,4164,6,22
18:00,4173,0,22
19:00,4009,0,23
20:00,3788,0,24
21:00,3553,0,24
22:00,3359,0,24
23:00,3134,0,24
0:00,2862,0,22
1:00,2655,0,22
2:00,2559,0,23
3:00,2539,0,23
4:00,2558,0,22
5:00,2612,0,20
6:00,2777,1,21
7:00,3064,22,22
8:00,3585,76,20
9:00,3989,121,21
10:00,4073,116,20
11:00,4161,276,20
12:00,4023,297,19
13:00,4031,192,22
14:00,4080,173,19
15:00,4028,151,18
16:00,4010,88,18
17:00,3883,12,17
18:00,3864,0,17
19:00,3704,0,18
20:00,3477,0,16
21:00,3251,0,13
22:00,3054,0,12
23:00,2850,0,12
0:00,2608,0,7
1:00,2435,0,5
2:00,2362,0,5
3:00,2354,0,4
4:00,2384,0,4
5:00,2410,0,3
6:00,2559,64,3
7:00,2882,218,2
8:00,3437,363,3
9:00,3881,476,4
10:00,4063,528,5
11:00,4154,535,6
12:00,4076,530,7
13:00,4240,508,8
14:00,4293,418,8
15:00,4269,301,9
16:00,4243,150,9
17:00,4038,18,8
18:00,4009,0,10
19:00,3857,0,11
20:00,3621,0,10
21:00,3392,0,9
22:00,3205,0,8
23:00,2973,0,7
0:00,2710,0,10
1:00,2520,0,10
2:00,2422,0,8
3:00,2398,0,7
4:00,2411,0,6
5:00,2429,1,4
6:00,2607,87,4
7:00,2944,252,3
8:00,3490,416,2
9:00,3948,529,1
10:00,4170,603,2
11:00,4345,621,1
12:00,4272,613,1
13:00,4428,530,1
14:00,4468,424,1
15:00,4427,266,1
16:00,4380,110,1
17:00,4235,23,1
18:00,4241,0,1
19:00,4076,0,1
20:00,3821,0,1
21:00,3551,0,1
22:00,3386,0,1
23:00,3133,0,1
0:00,2844,0,1
1:00,2620,0,1
2:00,2505,0,1
3:00,2475,0,1
4:00,2488,0,1
5:00,2506,0,1
6:00,2689,73,2
7:00,3069,235,2
8:00,3642,387,2
9:00,4111,513,1
10:00,4295,534,1
11:00,4426,541,2
12:00,4282,503,3
13:00,4422,435,3
14:00,4481,371,3
15:00,4463,270,3
16:00,4423,126,4
17:00,4247,12,4
18:00,4238,0,4
19:00,4056,0,5
20:00,3796,0,5
21:00,3569,0,4
22:00,3384,0,4
23:00,3154,0,5
0:00,2878,0,6
1:00,2673,0,6
2:00,2573,0,7
3:00,2529,0,7
4:00,2515,0,9
5:00,2495,0,10
6:00,2532,51,10
7:00,2789,192,10
8:00,3207,317,10
9:00,3547,424,10
10:00,3728,509,10
11:00,3851,550,10
12:00,3871,515,10
13:00,3967,514,10
14:00,3968,424,10
15:00,3952,290,10
16:00,3902,140,9
17:00,3821,12,9
18:00,3915,0,10
19:00,3817,0,10
20:00,3632,0,9
21:00,3412,0,8
22:00,3159,0,7
23:00,2948,0,7
0:00,2705,0,5
1:00,2519,0,4
2:00,2419,0,3
3:00,2394,0,3
4:00,2393,0,3
5:00,2392,0,3
6:00,2417,16,4
7:00,2569,90,3
8:00,2851,208,3
9:00,3104,265,3
10:00,3297,334,3
11:00,3376,322,3
12:00,3456,330,3
13:00,3553,385,2
14:00,3570,357,3
15:00,3595,277,3
16:00,3617,143,3
17:00,3623,14,3
18:00,3772,0,3
19:00,3724,0,3
20:00,3566,0,3
21:00,3360,0,3
22:00,3178,0,3
23:00,2938,0,2
0:00,2681,0,2
1:00,2509,0,2
2:00,2414,0,3
3:00,2399,0,4
4:00,2421,0,3
5:00,2492,0,3
6:00,2717,37,3
7:00,3196,194,3
8:00,3862,328,3
9:00,4333,417,3
10:00,4601,529,3
11:00,4691,528,3
12:00,4607,530,3
13:00,4735,453,3
14:00,4746,377,4
15:00,4692,236,3
16:00,4676,104,3
17:00,4526,7,3
18:00,4524,0,4
19:00,4336,0,5
20:00,4087,0,5
21:00,3810,0,5
22:00,3607,0,6
23:00,3340,0,5
0:00,3040,0,6
1:00,2824,0,7
2:00,2707,0,6
3:00,2669,0,7
4:00,2677,0,6
5:00,2715,0,6
6:00,2935,55,6
7:00,3377,181,6
8:00,4022,327,6
9:00,4485,393,8
10:00,4700,492,6
11:00,4789,521,5
12:00,4673,508,5
13:00,4768,453,5
14:00,4857,381,6
15:00,4814,242,7
16:00,4814,104,7
17:00,4650,9,7
18:00,4654,0,8
19:00,4439,0,8
20:00,4137,0,6
21:00,3839,0,6
22:00,3686,0,6
23:00,3417,0,4
0:00,3088,0,3
1:00,2851,0,2
2:00,2717,0,3
3:00,2683,0,3
4:00,2675,0,4
5:00,2728,0,5
6:00,2953,0,3
7:00,3316,14,2
8:00,3859,101,2
9:00,4207,167,2
10:00,4360,288,4
11:00,4485,370,4
12:00,4318,379,4
13:00,4506,373,4
14:00,4612,347,5
15:00,4563,207,7
16:00,4566,88,7
17:00,4417,4,7
18:00,4415,0,7
19:00,4217,0,8
20:00,3954,0,8
21:00,3718,0,8
22:00,3509,0,7
23:00,3263,0,6
0:00,2953,0,8
1:00,2731,0,7
2:00,2620,0,6
3:00,2594,0,6
4:00,2604,0,5
5:00,2655,0,6
6:00,2841,7,7
7:00,3207,52,9
8:00,3771,108,10
9:00,4249,178,11
10:00,4437,217,10
11:00,4466,218,9
12:00,4362,261,11
13:00,4448,190,13
14:00,4388,118,13
15:00,4351,88,15
16:00,4373,24,15
17:00,4301,0,15
18:00,4280,0,16
19:00,4067,0,14
20:00,3800,0,11
21:00,3579,0,8
22:00,3434,0,8
23:00,3191,0,13
0:00,2906,0,16
1:00,2703,0,15
2:00,2591,0,13
3:00,2559,0,14
4:00,2569,0,13
5:00,2606,0,13
6:00,2787,53,12
7:00,3151,190,11
8:00,3738,356,11
9:00,4189,449,10
10:00,4385,508,9
11:00,4516,523,9
12:00,4413,511,9
13:00,4551,453,8
14:00,4537,296,8
15:00,4467,179,7
16:00,4446,52,8
17:00,4318,3,8
18:00,4320,0,9
19:00,4128,0,9
20:00,3886,0,9
21:00,3634,0,9
22:00,3440,0,8
23:00,3181,0,9
0:00,2870,0,7
1:00,2657,0,7
2:00,2540,0,8
3:00,2490,0,8
4:00,2477,0,8
5:00,2475,0,8
6:00,2508,37,9
7:00,2724,186,10
8:00,3149,344,9
9:00,3521,483,6
10:00,3655,547,3
11:00,3720,510,3
12:00,3774,498,3
13:00,3873,474,3
14:00,3887,379,2
15:00,3859,248,2
16:00,3795,88,1
17:00,3767,4,1
18:00,3853,0,1
19:00,3749,0,1
20:00,3583,0,1
21:00,3357,0,1
22:00,3149,0,1
23:00,2934,0,1
0:00,2691,0,1
1:00,2509,0,1
2:00,2411,0,1
3:00,2376,0,1
4:00,2371,0,2
5:00,2372,0,3
6:00,2368,13,4
7:00,2520,106,5
8:00,2766,194,5
9:00,2983,186,5
10:00,3034,171,4
11:00,3082,248,3
12:00,3122,289,3
13:00,3105,261,3
14:00,3081,173,3
15:00,3050,82,2
16:00,3071,24,2
17:00,3195,0,3
18:00,3321,0,4
19:00,3255,0,5
20:00,3131,0,5
21:00,2956,0,6
22:00,2792,0,6
23:00,2626,0,5
0:00,2425,0,5
1:00,2294,0,5
2:00,2245,0,5
3:00,2253,0,5
4:00,2296,0,5
5:00,2364,0,6
6:00,2534,41,6
7:00,2901,117,7
8:00,3403,197,7
9:00,3788,268,7
10:00,3886,265,6
11:00,3989,301,6
12:00,3852,307,6
13:00,4016,288,6
14:00,4043,223,6
15:00,3998,114,7
16:00,3986,19,9
17:00,3961,0,11
18:00,3937,0,12
19:00,3738,0,12
20:00,3524,0,10
21:00,3306,0,8
22:00,3132,0,8
23:00,2925,0,7
0:00,2673,0,5
1:00,2505,0,5
2:00,2419,0,4
3:00,2415,0,4
4:00,2449,0,3
5:00,2525,0,3
6:00,2719,0,3
7:00,3030,0,4
8:00,3493,0,7
9:00,3812,2,10
10:00,3885,27,11
11:00,3905,92,12
12:00,3689,150,13
13:00,3801,166,11
14:00,3850,146,12
15:00,3816,62,11
16:00,3852,7,11
17:00,3859,0,11
18:00,3843,0,11
19:00,3657,0,10
20:00,3448,0,11
21:00,3232,0,9
22:00,3051,0,8
23:00,2866,0,7
0:00,2622,0,6
1:00,2450,0,5
2:00,2373,0,5
3:00,2366,0,4
4:00,2394,0,3
5:00,2456,0,2
6:00,2616,5,2
7:00,2895,46,2
8:00,3314,82,2
9:00,3639,148,1
10:00,3765,225,1
11:00,3797,226,1
12:00,3651,238,1
13:00,3805,244,1
14:00,3827,192,1
15:00,3843,158,1
16:00,3841,63,1
17:00,3829,1,1
18:00,3846,0,1
19:00,3679,0,2
20:00,3495,0,2
21:00,3286,0,2
22:00,3107,0,2
23:00,2894,0,3
0:00,2761,0,2
1:00,2587,0,3
2:00,2512,0,2
3:00,2502,0,2
4:00,2531,0,2
5:00,2605,0,4
6:00,2797,0,3
7:00,3085,33,3
8:00,3493,127,2
9:00,3880,219,1
10:00,3973,264,1
11:00,4030,297,1
12:00,3872,292,1
13:00,4022,271,1
14:00,4016,198,1
15:00,3947,98,1
16:00,3937,23,1
17:00,3923,0,1
18:00,3935,0,1
19:00,3758,0,1
20:00,3644,0,1
21:00,3331,0,1
22:00,3220,0,1
23:00,3013,0,1
0:00,2749,0,1
1:00,2573,0,1
2:00,2492,0,2
3:00,2491,0,2
4:00,2513,0,2
5:00,2568,0,2
6:00,2723,0,2
7:00,3010,11,1
8:00,3392,53,1
9:00,3718,101,2
10:00,3821,122,2
11:00,3851,139,1
12:00,3668,169,1
13:00,3800,176,1
14:00,3812,143,1
15:00,3766,74,1
16:00,3781,34,1
17:00,3744,0,1
18:00,3761,0,1
19:00,3595,0,1
20:00,3405,0,2
21:00,3191,0,2
22:00,3107,0,2
23:00,2926,0,2
0:00,2690,0,1
1:00,2520,0,1
2:00,2432,0,1
3:00,2418,0,2
4:00,2428,0,2
5:00,2426,0,2
6:00,2458,41,2
7:00,2648,169,2
8:00,3004,296,1
9:00,3313,389,1
10:00,3503,451,2
11:00,3617,413,2
12:00,3614,393,1
13:00,3623,366,1
14:00,3609,265,1
15:00,3558,150,1
16:00,3532,41,1
17:00,3586,0,1
18:00,3658,0,2
19:00,3547,0,2
20:00,3414,0,2
21:00,3211,0,2
22:00,3046,0,2
23:00,2861,0,2
0:00,2634,0,1
1:00,2464,0,3
2:00,2383,0,3
3:00,2358,0,3
4:00,2357,0,3
5:00,2371,0,3
6:00,2390,0,2
7:00,2524,11,3
8:00,2747,27,4
9:00,2976,38,5
10:00,3088,43,5
11:00,3142,71,5
12:00,3168,89,6
13:00,3156,76,6
14:00,3111,48,6
15:00,3071,24,6
16:00,3098,0,6
17:00,3268,0,7
18:00,3366,0,7
19:00,3285,0,7
20:00,3160,0,7
21:00,2997,0,7
22:00,2843,0,7
23:00,2676,0,8
0:00,2493,0,7
1:00,2359,0,7
2:00,2294,0,7
3:00,2293,0,6
4:00,2312,0,4
5:00,2346,0,4
6:00,2405,0,3
7:00,2597,20,3
8:00,2898,50,3
9:00,3181,81,4
10:00,3281,78,3
11:00,3310,77,4
12:00,3245,91,4
13:00,3260,52,4
14:00,3257,28,4
15:00,3250,6,5
16:00,3306,0,5
17:00,3390,0,5
18:00,3408,0,6
19:00,3304,0,6
20:00,3184,0,6
21:00,3021,0,6
22:00,2872,0,6
23:00,2706,0,7
0:00,2519,0,7
1:00,2379,0,9
2:00,2333,0,11
3:00,2348,0,13
4:00,2384,0,14
5:00,2458,0,15
6:00,2626,0,15
7:00,2893,5,17
8:00,3279,31,18
9:00,3560,67,17
10:00,3621,98,17
11:00,3638,117,17
12:00,3454,90,18
13:00,3582,69,19
14:00,3587,23,19
15:00,3580,2,21
16:00,3659,0,23
17:00,3664,0,22
18:00,3608,0,21
19:00,3442,0,21
20:00,3249,0,23
21:00,3053,0,23
22:00,2936,0,25
23:00,2763,0,25
0:00,2532,0,24
1:00,2396,0,23
2:00,2352,0,20
3:00,2359,0,21
4:00,2389,0,21
5:00,2438,0,21
6:00,2556,13,21
7:00,2782,97,20
8:00,3112,175,18
9:00,3415,292,16
10:00,3507,353,15
11:00,3543,348,14
12:00,3356,267,13
13:00,3493,189,13
14:00,3510,105,12
15:00,3491,44,14
16:00,3531,4,15
17:00,3572,0,16
18:00,3552,0,17
19:00,3393,0,16
20:00,3225,0,15
21:00,3042,0,14
22:00,2943,0,13
23:00,2781,0,12
0:00,2591,0,9
1:00,2448,0,10
2:00,2385,0,9
3:00,2394,0,10
4:00,2411,0,10
5:00,2417,0,11
6:00,2452,0,11
7:00,2628,9,10
8:00,2979,51,10
9:00,3226,35,10
10:00,3311,50,9
11:00,3323,62,9
12:00,3242,82,8
13:00,3297,98,6
14:00,3270,66,6
15:00,3260,44,5
16:00,3298,5,6
17:00,3395,0,7
18:00,3433,0,8
19:00,3320,0,8
20:00,3190,0,9
21:00,3017,0,8
22:00,2881,0,6
23:00,2713,0,5
0:00,2519,0,3
1:00,2391,0,3
2:00,2352,0,3
3:00,2376,0,4
4:00,2407,0,5
5:00,2474,0,6
6:00,2637,0,6
7:00,2880,15,6
8:00,3219,88,7
9:00,3552,164,6
10:00,3669,178,5
11:00,3693,137,5
12:00,3532,95,5
13:00,3633,55,4
14:00,3633,37,5
15:00,3598,16,4
16:00,3654,2,4
17:00,3684,0,5
18:00,3643,0,5
19:00,3478,0,4
20:00,3303,0,4
21:00,3111,0,4
22:00,3006,0,3
23:00,2844,0,3
0:00,2614,0,4
1:00,2450,0,2
2:00,2390,0,2
3:00,2379,0,1
4:00,2390,0,1
5:00,2403,0,1
6:00,2429,7,0
7:00,2617,53,0
8:00,2913,117,0
9:00,3151,151,0
10:00,3242,129,0
11:00,3300,116,0
12:00,3226,51,0
13:00,3276,29,2
14:00,3275,16,3
15:00,3254,1,2
16:00,3273,0,3
17:00,3334,0,2
18:00,3338,0,3
19:00,3239,0,1
20:00,3110,0,2
21:00,2922,0,3
22:00,2782,0,3
23:00,2620,0,3
0:00,2431,0,3
1:00,2293,0,3
2:00,2237,0,3
3:00,2246,0,3
4:00,2254,0,3
5:00,2248,0,2
6:00,2222,27,1
7:00,2338,137,1
8:00,2538,260,0
9:00,2748,385,0
10:00,2865,445,0
11:00,2975,492,0
12:00,3071,455,1
13:00,3062,373,0
14:00,3060,289,0
15:00,3062,178,0
16:00,3101,58,1
17:00,3263,0,1
18:00,3396,0,1
19:00,3325,0,1
20:00,3199,0,1
21:00,3028,0,1
22:00,2870,0,1
23:00,2690,0,1
0:00,2486,0,2
1:00,2335,0,1
2:00,2281,0,1
3:00,2276,0,1
4:00,2320,0,0
5:00,2382,0,0
6:00,2558,26,0
7:00,2882,92,0
8:00,3344,177,0
9:00,3766,250,0
10:00,3938,307,0
11:00,4037,350,0
12:00,3868,299,0
13:00,4060,275,0
14:00,4100,170,1
15:00,4059,84,1
16:00,4067,17,1
17:00,4079,0,1
18:00,4040,0,2
19:00,3838,0,3
20:00,3622,0,3
21:00,3393,0,3
22:00,3258,0,3
23:00,3041,0,2
0:00,2783,0,2
1:00,2596,0,2
2:00,2517,0,2
3:00,2505,0,2
4:00,2519,0,1
5:00,2557,0,2
6:00,2708,10,1
7:00,3001,74,1
8:00,3441,169,0
9:00,3841,264,1
10:00,3972,306,1
11:00,4100,391,1
12:00,4082,466,1
13:00,4252,393,0
14:00,4329,316,1
15:00,4261,160,1
16:00,4234,40,2
17:00,4228,0,2
18:00,4223,0,3
19:00,4021,0,3
20:00,3799,0,4
21:00,3558,0,5
22:00,3402,0,5
23:00,3166,0,4
0:00,2891,0,5
1:00,2693,0,6
2:00,2588,0,7
3:00,2569,0,7
4:00,2586,0,8
5:00,2639,0,8
6:00,2791,7,10
7:00,3112,63,10
8:00,3616,169,7
9:00,4067,243,8
10:00,4253,268,9
11:00,4368,254,10
12:00,4228,173,10
13:00,4288,86,11
14:00,4257,55,10
15:00,4191,44,10
16:00,4208,3,10
17:00,4247,0,13
18:00,4199,0,11
19:00,4012,0,11
20:00,3776,0,12
21:00,3523,0,11
22:00,3388,0,10
23:00,3148,0,9
0:00,2870,0,9
1:00,2676,0,7
2:00,2594,0,6
3:00,2586,0,7
4:00,2597,0,7
5:00,2656,0,6
6:00,2835,0,5
7:00,3171,17,5
8:00,3582,55,5
9:00,3990,146,6
10:00,4112,171,8
11:00,4143,159,13
12:00,3955,159,18
13:00,4125,210,18
14:00,4090,140,16
15:00,3989,50,16
16:00,3980,10,13
17:00,3976,0,14
18:00,3898,0,15
19:00,3683,0,16
20:00,3462,0,17
21:00,3235,0,17
22:00,3114,0,17
23:00,2904,0,20
0:00,2669,0,16
1:00,2485,0,15
2:00,2413,0,15
3:00,2414,0,14
4:00,2430,0,12
5:00,2486,0,11
6:00,2602,21,10
7:00,2828,139,9
8:00,3164,271,9
9:00,3416,354,9
10:00,3542,453,6
11:00,3577,454,5
12:00,3471,442,5
13:00,3568,357,4
14:00,3553,236,3
15:00,3482,93,3
16:00,3499,11,3
17:00,3564,0,3
18:00,3520,0,3
19:00,3369,0,3
20:00,3202,0,3
21:00,3008,0,4
22:00,2923,0,4
23:00,2765,0,3
0:00,2562,0,3
1:00,2427,0,3
2:00,2364,0,4
3:00,2359,0,5
4:00,2357,0,5
5:00,2364,0,4
6:00,2400,0,3
7:00,2547,11,1
8:00,2797,45,1
9:00,2994,78,1
10:00,3076,97,1
11:00,3087,103,1
12:00,3055,128,1
13:00,3096,168,1
14:00,3075,128,1
15:00,3060,57,2
16:00,3097,6,2
17:00,3216,0,2
18:00,3237,0,2
19:00,3149,0,2
20:00,3018,0,2
21:00,2841,0,2
22:00,2720,0,2
23:00,2561,0,2
0:00,2382,0,3
1:00,2251,0,3
2:00,2212,0,3
3:00,2226,0,3
4:00,2237,0,3
5:00,2251,0,3
6:00,2259,12,1
7:00,2359,106,1
8:00,2532,231,1
9:00,2723,369,1
10:00,2836,454,1
11:00,2922,496,0
12:00,3010,503,1
13:00,3034,410,1
14:00,3081,310,1
15:00,3093,163,0
16:00,3101,40,0
17:00,3272,0,0
18:00,3362,0,1
19:00,3277,0,1
20:00,3145,0,1
21:00,2975,0,1
22:00,2810,0,2
23:00,2638,0,3
0:00,2435,0,2
1:00,2302,0,2
2:00,2266,0,2
3:00,2283,0,3
4:00,2332,0,2
5:00,2418,0,2
6:00,2611,1,4
7:00,2924,19,3
8:00,3319,58,3
9:00,3681,111,4
10:00,3817,121,6
11:00,3858,89,8
12:00,3698,100,9
13:00,3864,87,10
14:00,3886,48,12
15:00,3824,14,13
16:00,3812,1,13
17:00,3815,0,11
18:00,3728,0,10
19:00,3532,0,10
20:00,3342,0,9
21:00,3170,0,8
22:00,3055,0,7
23:00,2875,0,9
0:00,2643,0,13
1:00,2493,0,16
2:00,2439,0,16
3:00,2460,0,14
4:00,2485,0,14
5:00,2539,0,16
6:00,2663,19,16
7:00,2899,119,14
8:00,3286,241,13
9:00,3754,398,14
10:00,3926,465,14
11:00,4063,506,14
12:00,4001,491,13
13:00,4176,358,11
14:00,4183,243,9
15:00,4092,125,9
16:00,4058,34,8
17:00,4064,0,7
18:00,3987,0,9
19:00,3751,0,8
20:00,3506,0,9
21:00,3292,0,7
22:00,3162,0,8
23:00,2953,0,9
0:00,2700,0,10
1:00,2526,0,8
2:00,2448,0,7
3:00,2451,0,7
4:00,2480,0,10
5:00,2535,0,11
6:00,2648,20,12
7:00,2920,100,12
8:00,3299,172,12
9:00,3620,218,11
10:00,3742,214,8
11:00,3777,155,6
12:00,3605,109,7
13:00,3788,105,7
14:00,3813,89,8
15:00,3792,46,10
16:00,3803,7,11
17:00,3838,0,18
18:00,3773,0,23
19:00,3598,0,25
20:00,3415,0,30
21:00,3244,0,31
22:00,3164,0,29
23:00,3004,0,29
0:00,2785,0,23
1:00,2630,0,29
2:00,2553,0,30
3:00,2532,0,29
4:00,2549,0,31
5:00,2604,0,30
6:00,2730,38,24
7:00,3022,190,22
8:00,3435,335,22
9:00,3836,430,17
10:00,4016,509,15
11:00,4122,522,14
12:00,3999,514,14
13:00,4177,401,16
14:00,4154,287,17
15:00,4075,172,18
16:00,3997,44,16
17:00,3968,0,17
18:00,3872,0,17
19:00,3657,0,18
20:00,3435,0,19
21:00,3216,0,19
22:00,3086,0,19
23:00,2875,0,20
0:00,2642,0,21
1:00,2478,0,21
2:00,2415,0,21
3:00,2410,0,21
4:00,2433,0,19
5:00,2475,0,15
6:00,2581,38,13
7:00,2780,166,13
8:00,3086,317,13
9:00,3370,435,14
10:00,3480,511,12
11:00,3535,511,9
12:00,3369,477,7
13:00,3527,403,6
14:00,3566,308,5
15:00,3545,167,5
16:00,3532,32,5
17:00,3568,0,6
18:00,3508,0,6
19:00,3341,0,6
20:00,3171,0,5
21:00,2991,0,6
22:00,2904,0,8
23:00,2730,0,8
0:00,2535,0,9
1:00,2389,0,9
2:00,2343,0,9
3:00,2349,0,9
4:00,2358,0,10
5:00,2374,0,11
6:00,2413,0,12
7:00,2554,10,14
8:00,2795,42,15
9:00,3015,95,15
10:00,3095,97,15
11:00,3121,134,16
12:00,3066,145,17
13:00,3112,194,18
14:00,3112,177,18
15:00,3113,91,17
16:00,3127,13,18
17:00,3283,0,18
18:00,3306,0,18
19:00,3224,0,18
20:00,3102,0,18
21:00,2924,0,20
22:00,2790,0,23
23:00,2637,0,22
0:00,2458,0,21
1:00,2323,0,20
2:00,2272,0,21
3:00,2287,0,21
4:00,2306,0,22
5:00,2330,0,25
6:00,2354,0,25
7:00,2497,8,21
8:00,2697,37,22
9:00,2874,78,26
10:00,2931,108,23
11:00,2955,134,22
12:00,2931,141,19
13:00,2887,136,18
14:00,2846,103,17
15:00,2819,66,17
16:00,2841,21,18
17:00,3037,0,17
18:00,3093,0,17
19:00,3008,0,19
20:00,2884,0,21
21:00,2721,0,22
22:00,2582,0,21
23:00,2443,0,20
0:00,2273,0,19
1:00,2161,0,17
2:00,2136,0,17
3:00,2166,0,19
4:00,2189,0,18
5:00,2226,0,17
6:00,2264,13,16
7:00,2388,91,14
8:00,2614,146,13
9:00,2792,181,12
10:00,2877,245,12
11:00,2875,239,10
12:00,2819,225,9
13:00,2841,199,8
14:00,2838,103,8
15:00,2858,33,7
16:00,2947,1,7
17:00,3133,0,8
18:00,3151,0,8
19:00,3063,0,8
20:00,2949,0,7
21:00,2802,0,8
22:00,2643,0,8
23:00,2485,0,9
0:00,2308,0,7
1:00,2189,0,7
2:00,2171,0,6
3:00,2194,0,7
4:00,2236,0,7
5:00,2318,0,7
6:00,2463,1,8
7:00,2679,40,7
8:00,2961,127,5
9:00,3198,227,5
10:00,3234,277,4
11:00,3260,259,3
12:00,3148,226,2
13:00,3290,137,2
14:00,3316,92,2
15:00,3313,40,2
16:00,3381,2,2
17:00,3484,0,2
18:00,3429,0,4
19:00,3276,0,3
20:00,3115,0,3
21:00,2948,0,3
22:00,2838,0,2
23:00,2659,0,3
0:00,2450,0,3
1:00,2322,0,4
2:00,2284,0,4
3:00,2307,0,5
4:00,2341,0,5
5:00,2409,0,5
6:00,2523,38,3
7:00,2687,164,3
8:00,2949,307,2
9:00,3180,414,3
10:00,3272,481,4
11:00,3336,528,5
12:00,3185,515,7
13:00,3332,443,6
14:00,3368,309,5
15:00,3341,136,4
16:00,3369,21,6
17:00,3482,0,3
18:00,3437,0,3
19:00,3297,0,3
20:00,3131,0,5
21:00,2951,0,6
22:00,2832,0,8
23:00,2654,0,9
0:00,2448,0,8
1:00,2314,0,9
2:00,2285,0,10
3:00,2304,0,10
4:00,2335,0,11
5:00,2403,0,11
6:00,2547,1,11
7:00,2785,32,10
8:00,3071,54,9
9:00,3295,68,8
10:00,3369,99,7
11:00,3408,167,7
12:00,3229,142,5
13:00,3347,105,4
14:00,3359,63,4
15:00,3343,21,4
16:00,3421,0,3
17:00,3514,0,4
18:00,3465,0,5
19:00,3317,0,4
20:00,3161,0,4
21:00,2999,0,4
22:00,2888,0,3
23:00,2695,0,4
0:00,2498,0,4
1:00,2366,0,6
2:00,2335,0,6
3:00,2352,0,8
4:00,2387,0,9
5:00,2457,0,9
6:00,2572,13,9
7:00,2754,124,8
8:00,3003,251,7
9:00,3195,355,6
10:00,3237,392,5
11:00,3304,442,5
12:00,3132,415,4
13:00,3283,357,3
14:00,3295,278,3
15:00,3265,171,2
16:00,3301,34,2
17:00,3417,0,2
18:00,3393,0,2
19:00,3263,0,3
20:00,3109,0,4
21:00,2955,0,4
22:00,2855,0,3
23:00,2694,0,3
0:00,2483,0,3
1:00,2351,0,3
2:00,2320,0,3
3:00,2329,0,3
4:00,2343,0,4
5:00,2366,0,4
6:00,2389,29,4
7:00,2487,184,4
8:00,2685,351,4
9:00,2831,470,4
10:00,2887,538,4
11:00,2917,559,4
12:00,2864,532,3
13:00,2911,458,3
14:00,2921,346,3
15:00,2910,187,3
16:00,2936,31,3
17:00,3105,0,4
18:00,3127,0,4
19:00,3041,0,4
20:00,2933,0,4
21:00,2780,0,4
22:00,2636,0,4
23:00,2487,0,4
0:00,2319,0,5
1:00,2199,0,5
2:00,2175,0,6
3:00,2198,0,6
4:00,2207,0,6
5:00,2217,0,6
6:00,2206,27,6
7:00,2270,154,6
8:00,2399,313,5
9:00,2525,388,5
10:00,2608,448,4
11:00,2639,472,5
12:00,2664,458,5
13:00,2657,384,5
14:00,2651,273,6
15:00,2676,150,8
16:00,2745,25,8
17:00,2989,0,8
18:00,3045,0,9
19:00,2985,0,10
20:00,2880,0,11
21:00,2734,0,13
22:00,2583,0,11
23:00,2435,0,10
0:00,2268,0,8
1:00,2167,0,11
2:00,2149,0,10
3:00,2183,0,7
4:00,2223,0,10
5:00,2307,0,14
6:00,2502,0,12
7:00,2776,0,12
8:00,3103,12,11
9:00,3379,18,10
10:00,3441,33,10
11:00,3455,49,8
12:00,3273,43,8
13:00,3433,57,8
14:00,3447,58,7
15:00,3412,28,7
16:00,3459,1,7
17:00,3556,0,7
18:00,3495,0,8
19:00,3341,0,9
20:00,3178,0,8
21:00,3006,0,9
22:00,2904,0,9
23:00,2722,0,8
0:00,2521,0,8
1:00,2395,0,7
2:00,2366,0,6
3:00,2383,0,4
4:00,2405,0,4
5:00,2471,0,4
6:00,2595,15,2
7:00,2797,122,1
8:00,3079,235,1
9:00,3325,332,1
10:00,3417,425,2
