Name,Wind Direction,weather_uvindex,Latitude,weather_preciptype,weather_cin,Cloud Cover,Chance Precipitation (%),Date time,Precipitation,Solar Radiation,Dew Point,Relative Humidity,ID,Longitude,Temperature,Visibility,Wind Speed,weather_severerisk,Solar Energy,Heat Index,Snow Depth,Sea Level Pressure,Snow,Name,Wind Gust,Conditions,Wind Chill,weather_cape
"Tosa-Shi, Japan",325.6,0,33.44522,,0,89.8,0,04/27/2021 05:00:00,0,0,6.3,74.4,d27584c4b6,133.43471,10.6,24.1,5,10,0,,,1023,,,4.7,Overcast,,0
"Tosa-Shi, Japan",337.6,0,33.44522,,0,5,0,04/27/2021 06:00:00,0,4,6.5,73.8,d27584c4b6,133.43471,11,24.1,5.8,10,0,,,1023,,,5.8,Clear,,0
"Tosa-Shi, Japan",344.2,0,33.44522,,0,20.3,0,04/27/2021 07:00:00,0,47,6.8,66.1,d27584c4b6,133.43471,12.9,24.1,3.6,10,0.2,,,1024,,,4,Clear,,0
"Tosa-Shi, Japan",64.1,1,33.44522,,0,11,0,04/27/2021 08:00:00,0,116,6.6,57.9,d27584c4b6,133.43471,14.8,24.1,0.7,10,0.4,,,1024,,,4.7,Clear,,0
"Tosa-Shi, Japan",149,2,33.44522,,0,53.7,0,04/27/2021 09:00:00,0,198,7,56.2,d27584c4b6,133.43471,15.7,24.1,5.8,10,0.7,,,1024,,,9.7,Partially cloudy,,1
"Tosa-Shi, Japan",147.6,8,33.44522,,-4,100,0,04/27/2021 10:00:00,0,767,7.9,58.5,d27584c4b6,133.43471,16.1,24.1,9.7,10,2.8,,,1024,,,13,Overcast,,10
"Tosa-Shi, Japan",153.5,8,33.44522,,-4,100,0,04/27/2021 11:00:00,0,757,8.5,60,d27584c4b6,133.43471,16.3,24.1,11.9,10,2.7,,,1023,,,14,Overcast,,18
"Tosa-Shi, Japan",166.7,7,33.44522,,-2,100,0,04/27/2021 12:00:00,0,696,8.7,59.5,d27584c4b6,133.43471,16.7,24.1,12.2,10,2.5,,,1023,,,14.4,Overcast,,21
"Tosa-Shi, Japan",155.5,7,33.44522,,0,100,0,04/27/2021 13:00:00,0,690,8.7,56.5,d27584c4b6,133.43471,17.4,24.1,11.9,10,2.5,,,1023,,,13.3,Overcast,,18
"Tosa-Shi, Japan",149.6,7,33.44522,,0,100,0,04/27/2021 14:00:00,0,668,8.6,55.2,d27584c4b6,133.43471,17.6,24.1,12.2,10,2.4,,,1023,,,12.6,Overcast,,16
"Tosa-Shi, Japan",166.6,7,33.44522,,0,100,0,04/27/2021 15:00:00,0,650,8.5,54,d27584c4b6,133.43471,18,24.1,13,10,2.3,,,1022,,,12.6,Overcast,,7
"Tosa-Shi, Japan",178.7,3,33.44522,,0,79.4,0,04/27/2021 16:00:00,0,347,8.4,55,d27584c4b6,133.43471,17.5,24.1,11.5,10,1.2,,,1022,,,12.2,Overcast,,1
"Tosa-Shi, Japan",185.7,3,33.44522,,0,100,0,04/27/2021 17:00:00,0,346,8.4,55.2,d27584c4b6,133.43471,17.4,24.1,10.1,10,1.2,,,1022,,,11.2,Overcast,,0
"Tosa-Shi, Japan",183,3,33.44522,,0,100,0,04/27/2021 18:00:00,0,272,8.6,59.2,d27584c4b6,133.43471,16.6,24.1,7.6,10,1,,,1023,,,10.4,Overcast,,0
"Tosa-Shi, Japan",179.1,2,33.44522,,0,80.9,0,04/27/2021 19:00:00,0,210,8.5,62.9,d27584c4b6,133.43471,15.5,24.1,6.1,10,0.8,,,1023,,,9,Overcast,,0
"Tosa-Shi, Japan",307.6,2,33.44522,,0,96.8,0,04/27/2021 20:00:00,0,168,8.2,64.8,d27584c4b6,133.43471,14.9,24.1,0.7,10,0.6,,,1023,,,3.6,Overcast,,0
"Tosa-Shi, Japan",355.1,1,33.44522,,0,90,0,04/27/2021 21:00:00,0,140,8.4,67.3,d27584c4b6,133.43471,14.5,24.1,5.4,10,0.5,,,1023,,,5.4,Overcast,,0
"Tosa-Shi, Japan",11.6,0,33.44522,,0,93.9,61.9,04/27/2021 22:00:00,0,0,8.5,66.3,d27584c4b6,133.43471,14.8,24.1,5.4,10,0,,,1023,,,5.8,"Rain, Overcast",,0
"Tosa-Shi, Japan",6.6,0,33.44522,,0,100,61.9,04/27/2021 23:00:00,0,0,8.5,65.6,d27584c4b6,133.43471,14.9,24.1,5,10,0,,,1023,,,5.4,"Rain, Overcast",,0
"Tosa-Shi, Japan",31,0,33.44522,,0,100,61.9,04/28/2021 00:00:00,0,0,8.6,65.1,d27584c4b6,133.43471,15,24.1,5,10,0,,,1023,,,5.8,"Rain, Overcast",,0
"Tosa-Shi, Japan",33.2,0,33.44522,rain,0,99.6,61.9,04/28/2021 01:00:00,0,0,9,67.1,d27584c4b6,133.43471,15,24.1,5.8,10,0,,,1022,,,7.2,"Rain, Overcast",,0
"Tosa-Shi, Japan",24.8,0,33.44522,rain,0,100,61.9,04/28/2021 02:00:00,0.1,0,9.4,69.6,d27584c4b6,133.43471,14.9,24.1,5,10,0,,,1022,,,6.1,"Rain, Overcast",,0
"Tosa-Shi, Japan",25.9,0,33.44522,rain,0,100,61.9,04/28/2021 03:00:00,0.1,0,9.9,73,d27584c4b6,133.43471,14.7,24.1,3.6,10,0,,,1022,,,4.7,"Rain, Overcast",,0
"Tosa-Shi, Japan",18.6,0,33.44522,rain,0,100,85.6,04/28/2021 04:00:00,0.1,0,10.4,75.9,d27584c4b6,133.43471,14.6,23.4,2.5,10,0,,,1021,,,3.2,"Rain, Overcast",,0
"Tosa-Shi, Japan",343.2,0,33.44522,rain,0,100,85.6,04/28/2021 05:00:00,0.3,0,11.1,81.5,d27584c4b6,133.43471,14.2,18.1,2.9,10,0,,,1021,,,3.6,"Rain, Overcast",,0
"Tosa-Shi, Japan",36.3,0,33.44522,rain,0,100,85.6,04/28/2021 06:00:00,0.3,0,11.6,85,d27584c4b6,133.43471,14.1,24,3.6,10,0,,,1021,,,4.3,"Rain, Overcast",,0
"Tosa-Shi, Japan",42.5,0,33.44522,rain,0,100,85.6,04/28/2021 07:00:00,0.1,4,12.2,86,d27584c4b6,133.43471,14.4,24.1,3.6,10,0,,,1021,,,5,"Rain, Overcast",,0
"Tosa-Shi, Japan",357.2,0,33.44522,rain,0,100,85.6,04/28/2021 08:00:00,0.2,8,12.6,87.9,d27584c4b6,133.43471,14.5,18.5,2.9,10,0,,,1021,,,4,"Rain, Overcast",,0
"Tosa-Shi, Japan",22.5,0,33.44522,rain,0,100,85.6,04/28/2021 09:00:00,0.6,10,13,91.3,d27584c4b6,133.43471,14.5,13.2,5,10,0,,,1021,,,6.1,"Rain, Overcast",,0
"Tosa-Shi, Japan",36.1,0,33.44522,rain,0,100,90.5,04/28/2021 10:00:00,1.5,39,13.6,95,d27584c4b6,133.43471,14.5,4.6,5,10,0.1,,,1021,,,7.2,"Rain, Overcast",,0
"Tosa-Shi, Japan",50,0,33.44522,rain,0,100,90.5,04/28/2021 11:00:00,2.9,29,14.1,97,d27584c4b6,133.43471,14.6,3.8,3.2,10,0.1,,,1020,,,6.1,"Rain, Overcast",,2
"Tosa-Shi, Japan",324.8,0,33.44522,rain,0,100,90.5,04/28/2021 12:00:00,2.6,26,14.5,97.5,d27584c4b6,133.43471,14.9,7,4,10,0.1,,,1019,,,7.9,"Rain, Overcast",,4
"Tosa-Shi, Japan",274,0,33.44522,rain,0,100,90.5,04/28/2021 13:00:00,0.7,35,14.4,95.5,d27584c4b6,133.43471,15.3,12.4,5,10,0.1,,,1019,,,6.1,"Rain, Overcast",,1
"Tosa-Shi, Japan",310.9,0,33.44522,rain,-2,100,90.5,04/28/2021 14:00:00,0.5,44,14.6,94.8,d27584c4b6,133.43471,15.4,13.4,2.9,10,0.2,,,1018,,,4,"Rain, Overcast",,3
"Tosa-Shi, Japan",116.1,0,33.44522,rain,-2,100,90.5,04/28/2021 15:00:00,0.3,49,14.6,94.8,d27584c4b6,133.43471,15.5,15.8,2.2,10,0.2,,,1017,,,2.2,"Rain, Overcast",,3
"Tosa-Shi, Japan",75.3,0,33.44522,rain,-12,100,85.6,04/28/2021 16:00:00,0.1,37,14.6,95.1,d27584c4b6,133.43471,15.4,15.6,1.8,10,0.1,,,1017,,,2.2,"Rain, Overcast",,9
"Tosa-Shi, Japan",50.8,0,33.44522,rain,-18,100,85.6,04/28/2021 17:00:00,0.3,28,14.5,95,d27584c4b6,133.43471,15.3,14.9,4.3,10,0.1,,,1017,,,5,"Rain, Overcast",,7
"Tosa-Shi, Japan",48.2,0,33.44522,rain,-18,100,85.6,04/28/2021 18:00:00,0.6,22,14.6,95.5,d27584c4b6,133.43471,15.3,11.4,2.9,10,0.1,,,1017,,,3.2,"Rain, Overcast",,3
"Tosa-Shi, Japan",76.7,0,33.44522,rain,-2,100,85.6,04/28/2021 19:00:00,1.1,16,14.6,96.3,d27584c4b6,133.43471,15.2,9.9,4.3,10,0.1,,,1017,,,5.4,"Rain, Overcast",,1
"Tosa-Shi, Japan",89.9,0,33.44522,rain,-4,100,85.6,04/28/2021 20:00:00,0.9,13,14.7,96,d27584c4b6,133.43471,15.4,12.7,2.2,10,0,,,1017,,,5.4,"Rain, Overcast",,10
"Tosa-Shi, Japan",26.1,0,33.44522,rain,-25,100,85.6,04/28/2021 21:00:00,0.5,11,14.9,96,d27584c4b6,133.43471,15.5,6.7,5.8,10,0,,,1017,,,6.1,"Rain, Overcast",,1
"Tosa-Shi, Japan",326.5,0,33.44522,rain,0,100,95.1,04/28/2021 22:00:00,1.5,0,14.7,96.8,d27584c4b6,133.43471,15.2,5.5,6.8,10,0,,,1016,,,8.6,"Rain, Overcast",,0
"Tosa-Shi, Japan",33.1,0,33.44522,rain,0,100,95.1,04/28/2021 23:00:00,1.1,0,14.6,96.3,d27584c4b6,133.43471,15.1,20.4,2.5,10,0,,,1015,,,2.5,"Rain, Overcast",,0
"Tosa-Shi, Japan",343.2,0,33.44522,rain,-8,100,95.1,04/29/2021 00:00:00,0.4,0,14.5,95.4,d27584c4b6,133.43471,15.2,19.3,3.6,10,0,,,1015,,,3.6,"Rain, Overcast",,3
"Tosa-Shi, Japan",55.3,0,33.44522,rain,-4,100,95.1,04/29/2021 01:00:00,0.8,0,14.6,95.5,d27584c4b6,133.43471,15.2,13.3,6.1,10,0,,,1014,,,7.9,"Rain, Overcast",,1
"Tosa-Shi, Japan",116.1,0,33.44522,rain,-5,100,95.1,04/29/2021 02:00:00,1.2,0,14.7,96,d27584c4b6,133.43471,15.4,7.3,4.7,10,0,,,1013,,,7.2,"Rain, Overcast",,4
"Tosa-Shi, Japan",144.7,0,33.44522,rain,-5,100,95.1,04/29/2021 03:00:00,1.7,0,14.8,95.3,d27584c4b6,133.43471,15.5,7.4,2.5,10,0,,,1012,,,7.2,"Rain, Overcast",,21
"Tosa-Shi, Japan",52.6,0,33.44522,rain,-6,100,100,04/29/2021 04:00:00,1.1,0,14.9,95.5,d27584c4b6,133.43471,15.5,6.5,1.8,10,0,,,1012,,,3.6,"Rain, Overcast",,40
"Tosa-Shi, Japan",219.7,0,33.44522,rain,-2,100,100,04/29/2021 05:00:00,1.4,0,14.7,94.5,d27584c4b6,133.43471,15.6,2.9,5.4,10,0,,,1012,,,11.5,"Rain, Overcast",,49
"Tosa-Shi, Japan",265.9,0,33.44522,rain,-5,100,100,04/29/2021 06:00:00,1.8,0,14.5,93.5,d27584c4b6,133.43471,15.6,5.9,3.2,10,0,,,1012,,,17.6,"Rain, Overcast",,90
"Tosa-Shi, Japan",184,0,33.44522,rain,-1,100,100,04/29/2021 07:00:00,1.4,1,13.4,89.5,d27584c4b6,133.43471,15.2,11.1,8.3,10,0,,,1011,,,23,"Rain, Overcast",,14
"Tosa-Shi, Japan",190.9,0,33.44522,rain,-3,100,100,04/29/2021 08:00:00,1.7,3,13.5,92.3,d27584c4b6,133.43471,14.8,4.9,4.3,10,0,,,1011,,,23,"Rain, Overcast",,16
"Tosa-Shi, Japan",220.1,0,33.44522,rain,-1,100,100,04/29/2021 09:00:00,2.4,5,13.4,92,d27584c4b6,133.43471,14.7,4.7,2.9,10,0,,,1010,,,14.8,"Rain, Overcast",,4
"Tosa-Shi, Japan",40.9,0,33.44522,rain,0,100,95.1,04/29/2021 10:00:00,2.3,23,13.3,94,d27584c4b6,133.43471,14.3,5.3,3.2,10,0.1,,,1010,,,4.7,"Rain, Overcast",,3
"Tosa-Shi, Japan",31.1,0,33.44522,rain,0,100,95.1,04/29/2021 11:00:00,1.2,36,13.4,94.1,d27584c4b6,133.43471,14.3,8.4,5,10,0.1,,,1009,,,7.9,"Rain, Overcast",,5
"Tosa-Shi, Japan",16.9,0,33.44522,rain,0,100,95.1,04/29/2021 12:00:00,2.5,33,13.6,95.8,d27584c4b6,133.43471,14.2,10.3,7.2,10,0.1,,,1008,,,11.2,"Rain, Overcast",,6
"Tosa-Shi, Japan",34.8,0,33.44522,rain,0,100,95.1,04/29/2021 13:00:00,3,35,13.5,95,d27584c4b6,133.43471,14.3,10.9,10.4,10,0.1,,,1006,,,20.9,"Rain, Overcast",,1
"Tosa-Shi, Japan",340.3,0,33.44522,rain,0,100,95.1,04/29/2021 14:00:00,4.3,37,13.4,95.1,d27584c4b6,133.43471,14.1,4,10.4,10,0.1,,,1006,,,25.2,"Rain, Overcast",,17
"Tosa-Shi, Japan",327.6,0,33.44522,rain,-4,100,95.1,04/29/2021 15:00:00,4.6,35,13,93,d27584c4b6,133.43471,14.1,8.9,8.3,10,0.1,,,1007,,,22,"Rain, Overcast",,8
"Tosa-Shi, Japan",358.1,0,33.44522,,0,100,57,04/29/2021 16:00:00,0.4,25,12.1,88.4,d27584c4b6,133.43471,14,24.1,9.7,10,0.1,,,1006,,,24.1,"Rain, Overcast",,0
"Tosa-Shi, Japan",4.5,0,33.44522,,0,100,57,04/29/2021 17:00:00,0,24,11.5,85.5,d27584c4b6,133.43471,14,24.1,8.6,10,0.1,,,1005,,,14.8,"Rain, Overcast",,0
"Tosa-Shi, Japan",328,0,33.44522,,0,100,57,04/29/2021 18:00:00,0,21,11.4,87,d27584c4b6,133.43471,13.5,24.1,7.2,10,0.1,,,1005,,,9,"Rain, Overcast",,0
"Tosa-Shi, Japan",293.2,0,33.44522,,0,100,57,04/29/2021 19:00:00,0,19,11.2,86.8,d27584c4b6,133.43471,13.4,24.1,6.8,10,0.1,,,1006,,,8.6,"Rain, Overcast",,0
"Tosa-Shi, Japan",291.9,0,33.44522,,0,100,57,04/29/2021 20:00:00,0,15,11.2,86.6,d27584c4b6,133.43471,13.4,24.1,6.8,10,0.1,,,1007,,,8.6,"Rain, Overcast",,0
"Tosa-Shi, Japan",317.8,0,33.44522,,0,100,57,04/29/2021 21:00:00,0,13,10.7,87,d27584c4b6,133.43471,12.8,24.1,5.4,10,0,,,1008,,,5.8,"Rain, Overcast",,0
"Tosa-Shi, Japan",335.1,0,33.44522,,0,100,14.3,04/29/2021 22:00:00,0,0,10.4,87,d27584c4b6,133.43471,12.5,24.1,6.1,10,0,,,1008,,,5.8,Overcast,,0
"Tosa-Shi, Japan",345.9,0,33.44522,,0,100,14.3,04/29/2021 23:00:00,0,0,10,86.5,d27584c4b6,133.43471,12.2,24.1,6.5,10,0,,,1008,,,5.8,Overcast,,0
"Tosa-Shi, Japan",347.5,0,33.44522,,0,11.8,14.3,04/30/2021 00:00:00,0,0,9.7,85.8,d27584c4b6,133.43471,12.1,24.1,5.4,10,0,,,1007,,,5,Clear,,0
"Tosa-Shi, Japan",342.1,0,33.44522,,0,0,14.3,04/30/2021 01:00:00,0,0,9.4,86,d27584c4b6,133.43471,11.6,24.1,5.4,10,0,,,1007,,,5,Clear,,0
"Tosa-Shi, Japan",343.1,0,33.44522,,0,0,14.3,04/30/2021 02:00:00,0,0,9.1,86,d27584c4b6,133.43471,11.4,24.1,5.4,10,0,,,1007,,,5,Clear,,0
"Tosa-Shi, Japan",333.2,0,33.44522,,0,0,14.3,04/30/2021 03:00:00,0,0,9,86.5,d27584c4b6,133.43471,11.2,24.1,5.8,10,0,,,1007,,,5.4,Clear,,0
"Tosa-Shi, Japan",320.3,0,33.44522,,0,0,14.3,04/30/2021 04:00:00,0,0,8.7,87.1,d27584c4b6,133.43471,10.9,24.1,6.5,10,0,,,1007,,,6.1,Clear,,0
"Tosa-Shi, Japan",324.2,0,33.44522,,0,0,14.3,04/30/2021 05:00:00,0,0,8.6,87,d27584c4b6,133.43471,10.6,24.1,5.8,10,0,,,1007,,,5.4,Clear,,0
"Tosa-Shi, Japan",334.8,0,33.44522,,0,0,14.3,04/30/2021 06:00:00,0,6,8.6,85.5,d27584c4b6,133.43471,11.1,24.1,4.7,10,0,,,1007,,,4.7,Clear,,0
"Tosa-Shi, Japan",7.6,1,33.44522,,0,5,14.3,04/30/2021 07:00:00,0,50,9.6,81.5,d27584c4b6,133.43471,12.7,24.1,2.9,10,0.2,,,1007,,,3.6,Clear,,0
"Tosa-Shi, Japan",66.5,1,33.44522,,0,13.3,14.3,04/30/2021 08:00:00,0,119,10.1,75.9,d27584c4b6,133.43471,14.4,24.1,3.2,10,0.4,,,1007,,,3.6,Clear,,0
"Tosa-Shi, Japan",134,2,33.44522,,0,5,14.3,04/30/2021 09:00:00,0,199,10.7,71,d27584c4b6,133.43471,16,24.1,2.5,10,0.7,,,1007,,,5,Clear,,0
"Tosa-Shi, Japan",164.6,8,33.44522,,0,5,52.4,04/30/2021 10:00:00,0,775,11.1,67.5,d27584c4b6,133.43471,17.1,24.1,4.7,10,2.8,,,1006,,,10.8,Rain,,0
"Tosa-Shi, Japan",139.2,8,33.44522,,0,0.6,52.4,04/30/2021 11:00:00,0.1,839,11.5,67.8,d27584c4b6,133.43471,17.5,24.1,9.4,10,3,,,1006,,,12.2,Rain,,24
"Tosa-Shi, Japan",142.4,9,33.44522,,-56,4,52.4,04/30/2021 12:00:00,0.1,883,12.4,70.6,d27584c4b6,133.43471,17.7,24.1,14.4,10,3.2,,,1005,,,18.7,Rain,,68
"Tosa-Shi, Japan",160.3,9,33.44522,,-65,33.4,52.4,04/30/2021 13:00:00,0.2,906,12.4,68.1,d27584c4b6,133.43471,18.4,24.1,13.3,10,3.3,,,1005,,,20.9,"Rain, Partially cloudy",,90
"Tosa-Shi, Japan",184.1,9,33.44522,,-18,66.1,52.4,04/30/2021 14:00:00,0.3,887,12.6,61.7,d27584c4b6,133.43471,20.1,22,11.5,10,3.2,,,1004,,,21.6,"Rain, Partially cloudy",,173
"Tosa-Shi, Japan",218.5,8,33.44522,,-6,46.5,52.4,04/30/2021 15:00:00,0.5,819,13.6,64,d27584c4b6,133.43471,20.5,22.3,16.9,10,2.9,,,1003,,,31.7,"Rain, Partially cloudy",,425
"Tosa-Shi, Japan",254.9,5,33.44522,,-4,2.4,23.7,04/30/2021 16:00:00,0.1,451,12.8,61,d27584c4b6,133.43471,20.6,22.9,13.7,10,1.6,,,1004,,,29.9,Clear,,322
"Tosa-Shi, Japan",254.4,4,33.44522,,0,0,23.7,04/30/2021 17:00:00,0,437,10.7,51.9,d27584c4b6,133.43471,20.9,24.1,12.2,10,1.6,,,1004,,,33.5,Clear,,115
"Tosa-Shi, Japan",251.6,4,33.44522,,-7,0,23.7,04/30/2021 18:00:00,0,361,10.7,58.7,d27584c4b6,133.43471,19.1,24.1,10.8,10,1.3,,,1004,,,18.7,Clear,,68
"Tosa-Shi, Japan",287.2,3,33.44522,,0,0,23.7,04/30/2021 19:00:00,0,278,9.1,62.7,d27584c4b6,133.43471,16.2,24.1,12.2,10,1,,,1005,,,20.2,Clear,,8
"Tosa-Shi, Japan",301.1,2,33.44522,,0,0,23.7,04/30/2021 20:00:00,0,223,7.5,62,d27584c4b6,133.43471,14.8,24.1,11.2,10,0.8,,,1006,,,15.8,Clear,,0
"Tosa-Shi, Japan",298.4,2,33.44522,,0,0,23.7,04/30/2021 21:00:00,0,185,6.7,63.7,d27584c4b6,133.43471,13.4,24.1,11.9,10,0.7,,,1007,,,17.3,Clear,,0
"Tosa-Shi, Japan",290.6,0,33.44522,,0,0,9.5,04/30/2021 22:00:00,0,0,5.9,64.6,d27584c4b6,133.43471,12.4,24.1,11.2,10,0,,,1008,,,16.2,Clear,,0
"Tosa-Shi, Japan",282.5,0,33.44522,,0,0,9.5,04/30/2021 23:00:00,0,0,5.5,66.5,d27584c4b6,133.43471,11.5,24.1,10.1,10,0,,,1008,,,16.6,Clear,,0
"Tosa-Shi, Japan",276.7,0,33.44522,,0,0,9.5,05/01/2021 00:00:00,0,0,5.1,67.5,d27584c4b6,133.43471,10.9,24.1,10.4,10,0,,,1008,,,15.1,Clear,,0
"Tosa-Shi, Japan",292.4,0,33.44522,,0,0,9.5,05/01/2021 01:00:00,0,0,4.6,67.8,d27584c4b6,133.43471,10.4,24.1,10.1,10,0,,,1009,,,13.3,Clear,,0
"Tosa-Shi, Japan",311.3,0,33.44522,,0,0,9.5,05/01/2021 02:00:00,0,0,4.1,66.8,d27584c4b6,133.43471,10,24.1,7.9,10,0,,,1009,,,9,Clear,9,0
"Tosa-Shi, Japan",314.4,0,33.44522,,0,0,9.5,05/01/2021 03:00:00,0,0,3.8,66.6,d27584c4b6,133.43471,9.7,24.1,7.2,10,0,,,1009,,,7.9,Clear,8.8,0
"Tosa-Shi, Japan",317.1,0,33.44522,,0,0,9.5,05/01/2021 04:00:00,0,0,3.5,67.4,d27584c4b6,133.43471,9.2,24.1,8.3,10,0,,,1010,,,9,Clear,8,0
"Tosa-Shi, Japan",319.9,0,33.44522,,0,4.5,9.5,05/01/2021 05:00:00,0,0,3.2,67.1,d27584c4b6,133.43471,8.9,24.1,7.9,10,0,,,1010,,,8.3,Clear,7.7,0
"Tosa-Shi, Japan",321.5,0,33.44522,,0,0.6,9.5,05/01/2021 06:00:00,0,7,3.2,66.4,d27584c4b6,133.43471,9.2,24.1,7.6,10,0,,,1011,,,7.9,Clear,8.1,0
"Tosa-Shi, Japan",300.4,1,33.44522,,0,3,9.5,05/01/2021 07:00:00,0,54,3.6,59.7,d27584c4b6,133.43471,11.1,24.1,6.1,10,0.2,,,1011,,,7.2,Clear,,0
"Tosa-Shi, Japan",286.7,1,33.44522,,0,59.7,9.5,05/01/2021 08:00:00,0,126,3.6,51.9,d27584c4b6,133.43471,13.3,24.1,3.2,10,0.5,,,1011,,,6.5,Partially cloudy,,0
"Tosa-Shi, Japan",201.5,2,33.44522,,0,5,9.5,05/01/2021 09:00:00,0,209,3.1,44.9,d27584c4b6,133.43471,15,24.1,4,10,0.8,,,1011,,,10.1,Clear,,0
"Tosa-Shi, Japan",149,8,33.44522,,0,5,33.3,05/01/2021 10:00:00,0,801,3.1,43.5,d27584c4b6,133.43471,15.7,24.1,9.7,10,2.9,,,1010,,,11.5,Clear,,0
"Tosa-Shi, Japan",157,9,33.44522,,0,64.3,33.3,05/01/2021 11:00:00,0,863,3.5,41.9,d27584c4b6,133.43471,16.6,24.1,13.7,10,3.1,,,1010,,,15.8,Partially cloudy,,0
"Tosa-Shi, Japan",254.1,9,33.44522,rain,0,100,33.3,05/01/2021 12:00:00,0.1,891,4.6,43.2,d27584c4b6,133.43471,17.1,18.7,9.7,10,3.2,,,1010,,,21.2,Overcast,,0
"Tosa-Shi, Japan",241.4,7,33.44522,,0,100,33.3,05/01/2021 13:00:00,0.1,732,6,53.5,d27584c4b6,133.43471,15.4,24.1,16.9,10,2.6,,,1011,,,24.1,Overcast,,0
"Tosa-Shi, Japan",250.8,6,33.44522,,0,100,33.3,05/01/2021 14:00:00,0,616,5.7,53.4,d27584c4b6,133.43471,15.1,24.1,16.6,10,2.2,,,1012,,,23.4,Overcast,,0
"Tosa-Shi, Japan",249.6,6,33.44522,,-2,100,33.3,05/01/2021 15:00:00,0,551,6,52.7,d27584c4b6,133.43471,15.5,24.1,10.8,10,2,,,1011,,,17.3,Overcast,,3
"Tosa-Shi, Japan",252.8,5,33.44522,,-1.3,67.2,28.6,05/01/2021 16:00:00,0,497.3,6,54.4,d27584c4b6,133.43471,15.1,24.1,12.1,10,1.8,,,1011,,,19,Partially cloudy,,2
"Tosa-Shi, Japan",256,4,33.44522,,-0.7,34.5,28.6,05/01/2021 17:00:00,0,443.7,6.1,56,d27584c4b6,133.43471,14.8,24.1,13.4,10,1.6,,,1011,,,20.6,Partially cloudy,,1
"Tosa-Shi, Japan",259.2,4,33.44522,,0,1.7,28.6,05/01/2021 18:00:00,0,390,6.2,57.7,d27584c4b6,133.43471,14.5,24.1,14.8,10,1.4,,,1011,,,22.3,Clear,,0
"Tosa-Shi, Japan",273.1,3,33.44522,,0,1.3,28.6,05/01/2021 19:00:00,0,326.7,6,61.6,d27584c4b6,133.43471,13.3,24.1,13.2,10,1.2,,,1011.3,,,19.2,Clear,,0
"Tosa-Shi, Japan",287,3,33.44522,,0,0.8,28.6,05/01/2021 20:00:00,0,263.3,5.8,65.5,d27584c4b6,133.43471,12.2,24.1,11.6,10,0.9,,,1011.7,,,16.1,Clear,,0
"Tosa-Shi, Japan",300.9,2,33.44522,,0,0.4,28.6,05/01/2021 21:00:00,0,200,5.6,69.4,d27584c4b6,133.43471,11.1,24.1,10.1,10,0.7,,,1012,,,13,Clear,,0
"Tosa-Shi, Japan",307.8,1,33.44522,,0,0.3,9.5,05/01/2021 22:00:00,0,133.3,5.2,69.4,d27584c4b6,133.43471,10.6,24.1,9.1,10,0.5,,,1012.3,,,11.3,Clear,,0
"Tosa-Shi, Japan",314.6,1,33.44522,,0,0.1,9.5,05/01/2021 23:00:00,0,66.7,4.8,69.5,d27584c4b6,133.43471,10.1,24.1,8.2,10,0.2,,,1012.7,,,9.6,Clear,,0
"Tosa-Shi, Japan",321.5,0,33.44522,,0,0,9.5,05/02/2021 00:00:00,0,0,4.5,69.5,d27584c4b6,133.43471,9.7,24.1,7.2,10,0,,,1013,,,7.9,Clear,8.8,0
"Tosa-Shi, Japan",319.2,0,33.44522,,0,0,9.5,05/02/2021 01:00:00,0,0,4.4,70.1,d27584c4b6,133.43471,9.5,24.1,7.2,10,0,,,1012.7,,,7.8,Clear,8.6,0
"Tosa-Shi, Japan",317,0,33.44522,,0,0,9.5,05/02/2021 02:00:00,0,0,4.4,70.7,d27584c4b6,133.43471,9.4,24.1,7.2,10,0,,,1012.3,,,7.7,Clear,8.5,0
"Tosa-Shi, Japan",314.7,0,33.44522,,0,0,9.5,05/02/2021 03:00:00,0,0,4.4,71.3,d27584c4b6,133.43471,9.3,24.1,7.2,10,0,,,1012,,,7.6,Clear,8.3,0
"Tosa-Shi, Japan",313.7,0,33.44522,,0,0,0,05/02/2021 04:00:00,0,2.3,4.5,71.8,d27584c4b6,133.43471,9.3,24.1,7.7,10,0,,,1012.7,,,8.5,Clear,8.2,0
"Tosa-Shi, Japan",312.7,0,33.44522,,0,0,0,05/02/2021 05:00:00,0,4.7,4.6,72.3,d27584c4b6,133.43471,9.3,24.1,8.2,10,0,,,1013.3,,,9.5,Clear,8.1,0
"Tosa-Shi, Japan",311.7,0,33.44522,,0,0,0,05/02/2021 06:00:00,0,7,4.7,72.8,d27584c4b6,133.43471,9.3,24.1,8.6,10,0,,,1014,,,10.4,Clear,8,0
"Tosa-Shi, Japan",317,1,33.44522,,0,0.7,0,05/02/2021 07:00:00,0,74.7,4.2,62.3,d27584c4b6,133.43471,11.6,24.1,9.4,10,0.3,,,1014.3,,,13.9,Clear,,0
"Tosa-Shi, Japan",322.2,1,33.44522,,0,1.5,0,05/02/2021 08:00:00,0,142.3,3.7,51.7,d27584c4b6,133.43471,13.9,24.1,10.1,10,0.5,,,1014.7,,,17.4,Clear,,0
"Tosa-Shi, Japan",327.5,2,33.44522,,0,2.2,0,05/02/2021 09:00:00,0,210,3.2,41.2,d27584c4b6,133.43471,16.3,24.1,10.8,10,0.8,,,1015,,,20.9,Clear,,0
